impressions,clicks,ad_position,device_type,budget,ctr
11769,99,8,desktop,8650.17,0.008411929645679326
16016,47,3,mobile,272.17,0.0029345654345654345
10978,999,6,tablet,7832.21,0.09100018218254691
3085,839,3,mobile,6377.18,0.2719611021069692
8212,422,2,mobile,4978.92,0.05138821237213834
8567,480,8,desktop,6046.21,0.05602894828994981
19031,579,1,mobile,6798.59,0.03042404497924439
436,62,9,mobile,8850.35,0.14220183486238533
10265,109,7,mobile,7685.21,0.010618606916707258
19463,679,10,mobile,5775.01,0.03488670811282947
12868,549,4,mobile,8254.93,0.04266397264532173
4068,119,3,mobile,9869.88,0.029252704031465092
1010,598,6,mobile,3036.81,0.592079207920792
18480,382,9,mobile,1228.29,0.02067099567099567
15732,392,9,mobile,7327.91,0.024917365878464277
16379,977,4,mobile,9787.03,0.059649551254655354
3229,52,10,tablet,1211.22,0.01610405698358625
5547,603,5,mobile,4345.49,0.10870740941049216
6229,289,9,desktop,669.56,0.0463958901910419
5950,337,2,mobile,7776.49,0.05663865546218488
7546,810,2,mobile,9489.65,0.10734163795388285
12049,204,5,mobile,5014.99,0.016930865632002655
8619,880,1,mobile,4124.74,0.10210001160227404
414,238,8,mobile,9081.8,0.5748792270531401
11837,382,5,mobile,1377.21,0.032271690462110335
1234,667,10,mobile,8921.26,0.5405186385737439
11038,752,2,mobile,3951.65,0.06812828410944012
15688,136,9,desktop,5616.09,0.008669046404895462
8447,407,2,tablet,5306.51,0.04818278678820883
5692,508,7,mobile,6178.99,0.08924806746310611
18208,362,8,desktop,9424.13,0.019881370826010544
19827,381,6,desktop,9513.71,0.01921622030564382
17370,881,7,mobile,8319.93,0.050719631548647094
11097,576,1,desktop,1955.86,0.05190592051905921
821,635,4,tablet,3368.49,0.7734470158343484
9204,254,7,mobile,4903.86,0.027596697088222513
19841,477,1,desktop,9059.34,0.024041126959326645
970,114,1,desktop,5232.6,0.11752577319587629
6851,20,6,mobile,9775.48,0.002919281856663261
16981,528,4,mobile,9839.22,0.03109357517225134
1856,145,3,tablet,6005.91,0.078125
1217,208,5,desktop,8781.08,0.17091207888249796
11701,531,9,mobile,9992.27,0.04538073668917186
2928,376,10,mobile,8504.68,0.1284153005464481
15096,504,10,tablet,6586.26,0.033386327503974564
18131,904,10,mobile,8459.08,0.049859356902542604
13978,166,3,desktop,872.42,0.011875804836171126
7092,550,5,mobile,6366.47,0.0775521714608009
13878,181,10,mobile,2204.39,0.013042225104481914
6871,861,5,mobile,1204.83,0.12530927084849366
16626,617,9,mobile,8934.07,0.03711054974136894
19245,612,10,mobile,6414.47,0.031800467653936085
3535,602,4,mobile,2473.29,0.1702970297029703
6722,927,1,desktop,3898.48,0.13790538530199345
12952,812,10,mobile,9734.1,0.06269302038295244
14906,444,5,desktop,8628.71,0.02978666308868912
10723,332,1,mobile,205.04,0.030961484659143897
1948,503,6,mobile,9799.02,0.2582135523613963
2796,913,10,mobile,3716.87,0.3265379113018598
1817,79,10,mobile,6969.41,0.043478260869565216
19556,585,7,tablet,7141.13,0.029914092861525875
9359,935,1,desktop,9121.26,0.0999038358799017
2886,938,10,mobile,8856.36,0.325017325017325
14254,688,4,desktop,2853.21,0.04826715307983724
13509,396,9,mobile,6453.18,0.029313790806129246
3891,608,1,mobile,3967.37,0.1562580313544076
3971,857,9,mobile,5279.16,0.21581465625786955
1906,103,8,desktop,5569.05,0.0540398740818468
17988,402,5,mobile,3993.62,0.022348232154769845
19792,975,6,desktop,4665.75,0.04926232821341956
13404,224,7,mobile,2123.01,0.016711429424052522
18174,518,4,mobile,6096.08,0.028502255970067128
15649,634,6,tablet,7601.65,0.040513770847977505
3403,236,7,mobile,4325.92,0.06935057302380253
19597,427,6,desktop,9777.92,0.02178904934428739
16161,116,6,desktop,619.4,0.007177773652620506
15298,163,2,tablet,5912.15,0.010654987580075827
17988,226,5,mobile,5856.83,0.012563931509895486
10755,230,3,mobile,411.15,0.021385402138540215
9024,182,7,desktop,2284.47,0.020168439716312058
10040,249,4,mobile,9060.15,0.024800796812749003
4024,318,1,mobile,5467.91,0.07902584493041749
9883,965,6,mobile,4392.04,0.09764241627036326
4585,210,6,mobile,4184.19,0.04580152671755725
12729,656,7,mobile,8887.2,0.05153586299002278
13333,392,8,mobile,3701.96,0.029400735018375458
13001,857,3,mobile,8598.71,0.06591800630720714
291,96,6,mobile,3126.47,0.32989690721649484
5017,894,10,mobile,5338.46,0.17819413992425753
5931,858,2,desktop,1481.01,0.14466363176530095
10260,756,9,desktop,8259.05,0.07368421052631578
13782,86,2,mobile,7372.95,0.006240023218691046
12491,415,3,mobile,5324.43,0.033223921223280765
1974,394,10,mobile,307.72,0.19959473150962512
9162,696,2,mobile,4838.51,0.07596594629993451
4863,633,9,desktop,2290.71,0.13016656384947564
10334,844,1,desktop,4163.07,0.08167215018385911
9321,501,5,desktop,8571.44,0.05374959768265208
11510,604,1,mobile,7707.55,0.0524761077324066
14619,582,5,mobile,2457.43,0.039811204596757646
1151,916,8,desktop,9850.29,0.7958297132927888
12325,133,8,mobile,9036.94,0.010791075050709939
9865,791,8,mobile,5310.3,0.08018246325392803
11482,649,2,mobile,5325.0,0.056523253788538584
12680,314,8,mobile,9017.6,0.02476340694006309
12089,699,5,mobile,6379.64,0.05782115973198776
12039,221,1,mobile,5390.05,0.018357006395880057
18589,976,7,desktop,7504.03,0.052504169132282535
407,407,6,tablet,2389.22,1.0
3459,46,5,mobile,8789.86,0.0132986412257878
3276,790,1,mobile,5337.58,0.24114774114774115
1351,192,1,mobile,6054.82,0.14211695040710584
5466,520,6,tablet,944.94,0.0951335528723015
18001,379,10,mobile,3129.61,0.021054385867451807
6326,788,7,desktop,4296.02,0.12456528612077142
14430,691,10,mobile,4168.4,0.04788634788634789
4991,334,10,desktop,7793.93,0.06692045682228011
5092,39,1,mobile,2859.11,0.007659073055773763
2061,293,9,mobile,1861.99,0.14216399805919458
12597,690,4,mobile,5847.04,0.05477494641581329
19347,162,5,mobile,6169.4,0.008373391223445496
10948,331,2,desktop,1259.75,0.030233832663500184
13355,886,10,desktop,74.56,0.06634219393485585
4667,104,8,mobile,9180.61,0.022284122562674095
16179,161,2,tablet,842.39,0.009951171271401198
6613,799,3,mobile,8983.78,0.12082262210796915
15335,635,9,tablet,4022.19,0.04140854254972286
11855,54,2,mobile,6547.91,0.004555040067482075
11251,940,6,tablet,1896.87,0.0835481290551951
16667,34,4,mobile,8247.97,0.0020399592008159837
3458,242,7,mobile,1842.92,0.06998264893001735
9690,967,6,mobile,3895.77,0.0997936016511868
11088,890,10,mobile,2418.36,0.08026695526695526
7778,113,9,mobile,8383.18,0.014528156338390332
5798,318,9,mobile,8590.44,0.05484649879268713
1373,23,10,tablet,3751.69,0.016751638747268753
11341,558,4,tablet,3108.42,0.049202010404726215
17580,824,1,tablet,7746.98,0.046871444823663254
9597,647,2,tablet,8791.19,0.06741690111493175
9207,118,8,desktop,6259.0,0.012816335396980558
11373,985,10,tablet,9277.67,0.0866086344851842
8102,701,8,desktop,3861.29,0.08652184645766478
4347,643,2,mobile,1561.27,0.14791810443984357
9320,934,4,desktop,1837.45,0.1002145922746781
19838,212,1,tablet,6714.83,0.010686561145276741
10803,418,7,desktop,4104.89,0.038692955660464684
15572,113,4,mobile,1605.33,0.00725661443616748
16754,44,8,mobile,2957.66,0.002626238510206518
17670,128,9,desktop,5329.52,0.00724391624221845
12492,876,9,tablet,1258.38,0.07012487992315082
12056,158,3,mobile,84.25,0.013105507631055077
15741,785,5,mobile,9177.12,0.049869766850898924
14098,827,6,mobile,3083.37,0.05866080295077316
6405,394,6,mobile,2253.91,0.061514441842310696
18882,867,10,mobile,6999.88,0.04591674610740388
12821,852,8,desktop,8541.36,0.06645347476795882
7095,512,6,tablet,6341.17,0.07216349541930937
12527,914,6,desktop,2582.1,0.0729624012133791
13882,45,4,mobile,8623.28,0.0032416078374873938
2330,108,7,tablet,5128.75,0.0463519313304721
6611,219,8,mobile,3842.85,0.0331266071698684
16612,443,3,mobile,6067.02,0.02666746929930171
9561,830,7,mobile,7021.09,0.08681100303315553
4865,315,3,desktop,5958.61,0.06474820143884892
13372,177,8,desktop,9206.44,0.013236613819922225
5652,228,1,tablet,6298.78,0.040339702760084924
727,703,1,mobile,8791.88,0.9669876203576341
12089,983,6,mobile,5890.24,0.08131359086773099
13880,672,10,mobile,3330.31,0.0484149855907781
6689,906,9,desktop,5346.35,0.13544625504559724
2144,267,4,desktop,909.05,0.12453358208955224
13271,870,6,mobile,2340.24,0.06555647652776732
18825,838,5,mobile,7674.01,0.04451527224435591
5984,379,1,tablet,6631.68,0.0633355614973262
8285,489,6,tablet,1706.86,0.059022329511164755
349,349,9,mobile,4408.25,1.0
19409,687,3,desktop,1462.82,0.035395950332320056
17458,290,3,desktop,8565.39,0.016611295681063124
9275,996,2,mobile,1136.24,0.10738544474393531
16360,357,4,mobile,6559.64,0.021821515892420536
2772,657,10,mobile,6089.65,0.237012987012987
7379,744,3,mobile,4754.13,0.10082667028052582
8762,872,2,desktop,2818.43,0.09952065738415887
2087,950,1,mobile,4069.37,0.4551988500239578
16574,204,3,mobile,8073.59,0.012308434898033065
13048,213,10,mobile,7627.43,0.016324340895156345
13126,552,6,mobile,7401.15,0.042053938747524
2873,787,9,desktop,7510.74,0.273929690219283
13259,323,5,mobile,1481.67,0.02436081152424768
9978,594,3,mobile,1036.01,0.05953096812988575
10278,181,5,tablet,8621.91,0.01761043004475579
10477,499,5,mobile,8379.89,0.04762813782571347
7447,320,5,desktop,6829.12,0.042970323620249766
1108,83,7,mobile,6078.76,0.07490974729241877
3883,303,5,desktop,3700.37,0.078032449137265
4398,262,7,desktop,2279.62,0.059572532969531605
4768,784,9,mobile,6693.18,0.1644295302013423
2152,200,5,desktop,9134.69,0.09293680297397769
1816,240,2,mobile,4398.12,0.13215859030837004
410,410,5,tablet,3066.96,1.0
14491,692,8,mobile,2743.88,0.04775377820716307
1360,944,4,desktop,285.87,0.6941176470588235
13257,683,2,mobile,5227.15,0.05151995172361771
11560,295,10,desktop,9882.95,0.02551903114186851
17068,512,3,tablet,8161.62,0.029997656433091165
14111,689,9,desktop,8979.87,0.04882715611933952
2966,881,9,mobile,6230.58,0.29703304113283885
14465,396,8,mobile,4840.39,0.02737642585551331
5998,749,8,mobile,9905.05,0.12487495831943982
18495,138,8,mobile,4499.26,0.00746147607461476
6351,839,8,mobile,9172.46,0.13210518028656903
5039,878,8,mobile,7630.36,0.17424092081762255
4106,823,1,mobile,3343.24,0.20043838285435947
1725,129,6,mobile,5055.47,0.07478260869565218
11056,49,9,mobile,3874.08,0.004431982633863965
17374,676,8,mobile,1405.42,0.03890871417059975
6178,789,3,mobile,3599.83,0.1277112334088702
9023,293,1,desktop,8895.28,0.03247257009863682
4061,628,2,mobile,7538.73,0.1546417138635804
18988,536,2,mobile,2811.93,0.028228354750368653
8906,311,7,mobile,3710.74,0.034920278463956886
18203,537,6,mobile,6183.52,0.029500631763994947
13658,903,2,desktop,4190.59,0.0661150973788256
6786,639,8,mobile,5055.29,0.09416445623342175
1687,234,9,mobile,6996.78,0.13870776526378187
9903,209,7,desktop,4699.15,0.02110471574270423
17380,605,4,tablet,1950.15,0.03481012658227848
10450,94,1,mobile,5229.71,0.008995215311004785
18916,327,4,mobile,3593.38,0.0172869528441531
11554,225,4,mobile,2942.81,0.01947377531590791
15949,967,8,mobile,3314.68,0.060630760549250734
6937,890,4,mobile,4418.07,0.12829753495747442
1549,792,4,desktop,8871.8,0.5112976113621691
5554,11,2,mobile,7353.87,0.0019805545552754773
9524,329,10,tablet,6695.43,0.03454430911381772
4217,12,7,mobile,4739.04,0.0028456248517903723
8969,35,4,mobile,68.21,0.0039023302486341843
10950,447,6,desktop,3438.48,0.04082191780821918
18512,452,3,mobile,8141.26,0.02441659464131374
14443,740,7,mobile,3912.3,0.05123589282005123
6945,220,6,mobile,5660.0,0.03167746580273578
4724,441,3,mobile,2087.16,0.09335309060118543
8948,653,4,mobile,9162.78,0.07297720160929817
16649,535,10,mobile,9235.55,0.03213406210583218
13236,595,5,mobile,1503.4,0.044953158053792686
689,229,9,mobile,7255.38,0.33236574746008707
19305,935,6,tablet,798.62,0.04843304843304843
6609,344,4,mobile,6005.55,0.05205023452867302
7793,80,7,mobile,1827.6,0.010265622994995508
9554,353,2,tablet,1499.77,0.036947875235503455
16555,396,4,desktop,90.99,0.023920265780730896
11808,290,5,mobile,9411.53,0.02455962059620596
13042,455,4,mobile,8301.06,0.0348872872258856
16752,843,4,desktop,820.88,0.05032234957020057
10068,671,9,mobile,6013.79,0.06664680174811283
2562,989,2,desktop,2367.34,0.38602654176424667
9560,128,6,tablet,2676.96,0.013389121338912133
1115,702,8,mobile,8747.99,0.6295964125560538
9375,909,8,mobile,1187.54,0.09696
13369,543,7,desktop,6034.83,0.040616351260378485
506,506,10,mobile,4042.49,1.0
7484,359,4,mobile,1948.47,0.047969000534473547
11368,527,7,mobile,4546.58,0.04635819845179451
17469,313,10,desktop,9407.87,0.01791745377525903
11895,75,6,mobile,7827.02,0.006305170239596469
4585,546,6,tablet,1364.51,0.11908396946564885
9001,871,2,desktop,8501.83,0.09676702588601266
2718,196,8,mobile,9377.53,0.07211184694628403
9703,843,8,desktop,2805.79,0.08688034628465423
7028,29,7,mobile,3367.53,0.004126351735913489
5468,706,9,desktop,1306.78,0.12911485003657644
4721,16,8,mobile,3482.15,0.003389112476170303
14819,423,9,mobile,6747.75,0.028544436196774412
11226,589,9,desktop,2757.94,0.05246748619276679
7666,805,6,mobile,117.91,0.10500913122880251
12406,593,2,desktop,3418.52,0.04779945187812349
15186,405,7,desktop,4559.08,0.026669300671671278
17487,940,3,mobile,5685.24,0.053754217418653855
18950,636,7,mobile,6854.06,0.03356200527704486
18423,531,9,tablet,664.75,0.02882266731802638
18119,967,10,mobile,4724.03,0.05336939124675755
9990,614,10,desktop,2700.31,0.06146146146146146
8195,904,2,desktop,9482.3,0.11031116534472239
12819,77,6,tablet,3630.99,0.006006708791637413
10383,229,6,desktop,1046.23,0.02205528267360108
18379,962,9,mobile,462.84,0.05234234724413733
14331,297,9,tablet,2690.79,0.020724303956458027
14798,510,5,desktop,1829.84,0.03446411677253683
17557,715,5,desktop,6515.51,0.040724497351483736
5284,984,9,mobile,8477.32,0.186222558667676
2502,966,8,mobile,3159.96,0.38609112709832133
4995,573,7,desktop,5799.02,0.11471471471471471
11504,538,8,mobile,7316.54,0.0467663421418637
15261,583,6,mobile,4014.95,0.03820195268986305
9443,615,3,mobile,709.94,0.0651276077517738
10737,979,7,mobile,2330.39,0.09118003166620099
2056,326,8,mobile,8836.5,0.15856031128404668
7123,363,8,mobile,8253.58,0.050961673452197105
14162,669,1,mobile,911.0,0.047239090523937294
14433,875,7,desktop,2278.29,0.0606249566964595
4007,359,3,mobile,7703.19,0.08959321187921138
907,706,2,mobile,4884.69,0.7783902976846747
14131,787,2,mobile,7611.67,0.05569315688910905
4927,324,8,mobile,2150.37,0.06576009742236655
13799,698,9,desktop,9529.35,0.050583375606928035
4624,326,3,desktop,7846.89,0.07050173010380623
15293,625,3,mobile,2014.65,0.04086837115019944
16323,825,6,mobile,5606.57,0.05054217974637015
18768,165,10,desktop,1175.32,0.00879156010230179
5413,573,1,mobile,3646.28,0.10585627193792721
13698,604,6,mobile,6613.23,0.044094028325302966
13158,798,3,mobile,3334.77,0.06064751481988144
17241,455,4,mobile,6584.75,0.02639058059277304
4987,969,9,mobile,2485.56,0.19430519350310807
3954,153,3,mobile,7226.01,0.038694992412746584
12558,737,1,mobile,3627.92,0.05868768912247173
14636,127,3,mobile,7915.29,0.00867723421699918
3658,193,7,mobile,1410.06,0.05276107162383816
9872,627,7,mobile,3651.68,0.0635129659643436
17445,774,5,mobile,4666.13,0.044368013757523646
3675,530,1,mobile,4267.26,0.14421768707482993
2518,10,8,mobile,4359.29,0.003971405877680699
4298,92,10,desktop,4475.79,0.021405304792926943
1101,139,8,desktop,9888.6,0.1262488646684832
7219,481,10,mobile,1971.91,0.06662972710901786
19329,449,10,mobile,7698.21,0.02322934450825185
9773,333,10,desktop,5540.3,0.034073467717179985
5416,869,2,mobile,4165.6,0.16045051698670607
16344,340,10,mobile,6353.61,0.020802741067058247
16906,961,3,desktop,8542.64,0.05684372412161363
11973,52,4,tablet,4693.05,0.004343105320304018
4366,707,1,mobile,8654.77,0.1619331195602382
7649,466,4,mobile,983.29,0.06092299647012681
19194,718,5,desktop,6548.19,0.03740752318432843
10689,799,3,mobile,3365.14,0.07474974272616709
1757,475,10,desktop,3897.82,0.2703471826977803
19025,401,2,mobile,5731.65,0.021077529566360054
6863,439,6,mobile,4825.17,0.06396619554130846
19559,878,8,mobile,3848.71,0.044889820542972546
3264,605,7,tablet,3117.82,0.18535539215686275
18537,932,1,desktop,6202.24,0.05027782273291255
8579,997,4,mobile,5080.52,0.116214010956988
5837,922,3,desktop,3266.93,0.15795785506253213
19701,821,6,mobile,2089.36,0.041673011522257754
17931,657,9,desktop,7755.96,0.03664045507779823
6109,598,9,desktop,8007.16,0.09788836143394991
17091,509,7,mobile,2177.19,0.029781756480018722
4652,153,9,mobile,2653.41,0.032889079965606194
18248,514,8,tablet,2429.47,0.028167470407715913
9517,503,5,tablet,8851.47,0.052852789744667436
9321,854,9,mobile,7752.6,0.0916210707005686
2771,901,7,mobile,792.01,0.32515337423312884
6619,772,5,tablet,8335.03,0.11663393261822028
4062,676,8,mobile,416.68,0.16642048252092564
12834,6,7,mobile,2569.34,0.0004675081813931744
13222,500,9,mobile,9193.96,0.037815761609438815
19661,661,10,desktop,8650.1,0.03361985656884187
3822,717,1,mobile,7825.27,0.18759811616954475
5006,118,9,mobile,4602.59,0.02357171394326808
7363,485,7,mobile,3248.07,0.06586988999049301
13799,601,1,tablet,8821.38,0.04355388071599391
11188,666,1,desktop,6587.89,0.05952806578476939
908,908,5,desktop,2990.31,1.0
9270,679,8,mobile,4658.8,0.0732470334412082
16360,468,9,tablet,8820.93,0.02860635696821516
17209,161,6,desktop,9039.38,0.009355569760009298
10793,270,10,desktop,6610.06,0.025016214212915777
7801,56,8,tablet,7338.93,0.007178566850403794
17700,228,6,mobile,441.01,0.01288135593220339
18681,849,6,desktop,6065.78,0.0454472458647824
14291,149,4,tablet,6905.48,0.010426142327338885
19290,46,5,desktop,252.75,0.0023846552617936756
17456,144,2,mobile,8446.4,0.008249312557286892
13804,750,3,mobile,9286.44,0.05433207765864967
2223,784,3,desktop,2417.47,0.352676563202879
11633,632,5,mobile,8465.67,0.054328204246540016
16708,340,5,mobile,6671.85,0.020349533157768735
14548,413,6,desktop,5827.92,0.02838878196315645
14686,732,5,mobile,8439.1,0.049843388260928774
1914,520,6,mobile,2891.82,0.2716823406478579
13101,344,8,desktop,7919.02,0.026257537592550187
17590,387,2,mobile,3179.48,0.022001137009664582
16608,473,4,mobile,7885.19,0.028480250481695567
19730,275,6,mobile,4537.99,0.013938165230613279
13480,353,5,mobile,1213.61,0.02618694362017804
15506,66,1,mobile,3846.12,0.004256416870888688
